index,Date,Day,Student_ID,Student_Name,Course,Course_Code,Instructor,Department,Attendance
3718,2023-07-26,Wednesday,ST2,Student_2,Biology,BIOL401,Prof. Brown,Biology,O
3719,2023-07-26,Wednesday,ST27,Student_27,Biology,BIOL401,Prof. Brown,Biology,P
3720,2023-07-26,Wednesday,ST16,Student_16,Biology,BIOL401,Prof. Brown,Biology,A
3721,2023-07-26,Wednesday,ST5,Student_5,Biology,BIOL401,Prof. Brown,Biology,O
3722,2023-07-26,Wednesday,ST23,Student_23,Biology,BIOL401,Prof. Brown,Biology,A
3723,2023-07-26,Wednesday,ST12,Student_12,Biology,BIOL401,Prof. Brown,Biology,A
3724,2023-07-26,Wednesday,ST6,Student_6,Biology,BIOL401,Prof. Brown,Biology,D
3725,2023-07-26,Wednesday,ST13,Student_13,Biology,BIOL401,Prof. Brown,Biology,P
3726,2023-07-26,Wednesday,ST25,Student_25,Biology,BIOL401,Prof. Brown,Biology,D
3727,2023-07-26,Wednesday,ST9,Student_9,Biology,BIOL401,Prof. Brown,Biology,S
3728,2023-07-26,Wednesday,ST24,Student_24,Biology,BIOL401,Prof. Brown,Biology,O
3729,2023-07-26,Wednesday,ST1,Student_1,Biology,BIOL401,Prof. Brown,Biology,O
3730,2023-07-26,Wednesday,ST22,Student_22,Biology,BIOL401,Prof. Brown,Biology,D
3731,2023-07-26,Wednesday,ST14,Student_14,Biology,BIOL401,Prof. Brown,Biology,A
3732,2023-07-26,Wednesday,ST29,Student_29,Biology,BIOL401,Prof. Brown,Biology,OD
3733,2023-07-26,Wednesday,ST20,Student_20,Biology,BIOL401,Prof. Brown,Biology,P
3734,2023-07-26,Wednesday,ST30,Student_30,Biology,BIOL401,Prof. Brown,Biology,OD
3735,2023-07-27,Thursday,ST19,Student_19,Mathematics,MATH101,Dr. Smith,Mathematics,S
3736,2023-07-27,Thursday,ST11,Student_11,Mathematics,MATH101,Dr. Smith,Mathematics,A
3737,2023-07-27,Thursday,ST2,Student_2,Mathematics,MATH101,Dr. Smith,Mathematics,O
3738,2023-07-27,Thursday,ST18,Student_18,Mathematics,MATH101,Dr. Smith,Mathematics,D
3739,2023-07-27,Thursday,ST28,Student_28,Mathematics,MATH101,Dr. Smith,Mathematics,OD
3740,2023-07-27,Thursday,ST25,Student_25,Mathematics,MATH101,Dr. Smith,Mathematics,OD
3741,2023-07-27,Thursday,ST23,Student_23,Mathematics,MATH101,Dr. Smith,Mathematics,O
3742,2023-07-27,Thursday,ST29,Student_29,Mathematics,MATH101,Dr. Smith,Mathematics,P
3743,2023-07-27,Thursday,ST22,Student_22,Mathematics,MATH101,Dr. Smith,Mathematics,S
3744,2023-07-27,Thursday,ST16,Student_16,Mathematics,MATH101,Dr. Smith,Mathematics,O
3745,2023-07-27,Thursday,ST27,Student_27,Mathematics,MATH101,Dr. Smith,Mathematics,OD
3746,2023-07-27,Thursday,ST6,Student_6,Mathematics,MATH101,Dr. Smith,Mathematics,D
3747,2023-07-27,Thursday,ST13,Student_13,Mathematics,MATH101,Dr. Smith,Mathematics,OD
3748,2023-07-27,Thursday,ST17,Student_17,Mathematics,MATH101,Dr. Smith,Mathematics,D
3749,2023-07-27,Thursday,ST30,Student_30,Mathematics,MATH101,Dr. Smith,Mathematics,P
3750,2023-07-27,Thursday,ST21,Student_21,Mathematics,MATH101,Dr. Smith,Mathematics,A
3751,2023-07-27,Thursday,ST14,Student_14,Mathematics,MATH101,Dr. Smith,Mathematics,OD
3752,2023-07-27,Thursday,ST8,Student_8,Mathematics,MATH101,Dr. Smith,Mathematics,O
3753,2023-07-27,Thursday,ST24,Student_24,Mathematics,MATH101,Dr. Smith,Mathematics,S
3754,2023-07-27,Thursday,ST5,Student_5,Mathematics,MATH101,Dr. Smith,Mathematics,S
3755,2023-07-27,Thursday,ST9,Student_9,Mathematics,MATH101,Dr. Smith,Mathematics,P
3756,2023-07-27,Thursday,ST10,Student_10,Mathematics,MATH101,Dr. Smith,Mathematics,P
3757,2023-07-27,Thursday,ST12,Student_12,Mathematics,MATH101,Dr. Smith,Mathematics,OD
3758,2023-07-27,Thursday,ST20,Student_20,Mathematics,MATH101,Dr. Smith,Mathematics,P
3759,2023-07-27,Thursday,ST7,Student_7,Mathematics,MATH101,Dr. Smith,Mathematics,P
3760,2023-07-27,Thursday,ST4,Student_4,Mathematics,MATH101,Dr. Smith,Mathematics,P
3761,2023-07-27,Thursday,ST1,Student_1,Mathematics,MATH101,Dr. Smith,Mathematics,A
3762,2023-07-27,Thursday,ST3,Student_3,Mathematics,MATH101,Dr. Smith,Mathematics,OD
3763,2023-07-28,Friday,ST21,Student_21,Chemistry,CHEM501,Dr. Davis,Chemistry,A
3764,2023-07-28,Friday,ST12,Student_12,Chemistry,CHEM501,Dr. Davis,Chemistry,O
3765,2023-07-28,Friday,ST13,Student_13,Chemistry,CHEM501,Dr. Davis,Chemistry,D
3766,2023-07-28,Friday,ST23,Student_23,Chemistry,CHEM501,Dr. Davis,Chemistry,S
3767,2023-07-28,Friday,ST25,Student_25,Chemistry,CHEM501,Dr. Davis,Chemistry,OD
3768,2023-07-28,Friday,ST18,Student_18,Chemistry,CHEM501,Dr. Davis,Chemistry,S
3769,2023-07-28,Friday,ST14,Student_14,Chemistry,CHEM501,Dr. Davis,Chemistry,S
3770,2023-07-28,Friday,ST16,Student_16,Chemistry,CHEM501,Dr. Davis,Chemistry,P
3771,2023-07-28,Friday,ST20,Student_20,Chemistry,CHEM501,Dr. Davis,Chemistry,A
3772,2023-07-28,Friday,ST7,Student_7,Chemistry,CHEM501,Dr. Davis,Chemistry,O
3773,2023-07-28,Friday,ST15,Student_15,Chemistry,CHEM501,Dr. Davis,Chemistry,P
3774,2023-07-28,Friday,ST30,Student_30,Chemistry,CHEM501,Dr. Davis,Chemistry,P
3775,2023-07-28,Friday,ST8,Student_8,Chemistry,CHEM501,Dr. Davis,Chemistry,A
3776,2023-07-28,Friday,ST11,Student_11,Chemistry,CHEM501,Dr. Davis,Chemistry,OD
3777,2023-07-28,Friday,ST28,Student_28,Chemistry,CHEM501,Dr. Davis,Chemistry,A
3778,2023-07-28,Friday,ST3,Student_3,Chemistry,CHEM501,Dr. Davis,Chemistry,D
3779,2023-07-28,Friday,ST26,Student_26,Chemistry,CHEM501,Dr. Davis,Chemistry,P
3780,2023-07-28,Friday,ST22,Student_22,Chemistry,CHEM501,Dr. Davis,Chemistry,O
3781,2023-07-28,Friday,ST2,Student_2,Chemistry,CHEM501,Dr. Davis,Chemistry,A
3782,2023-07-28,Friday,ST24,Student_24,Chemistry,CHEM501,Dr. Davis,Chemistry,OD
3783,2023-07-28,Friday,ST9,Student_9,Chemistry,CHEM501,Dr. Davis,Chemistry,P
3784,2023-07-28,Friday,ST10,Student_10,Chemistry,CHEM501,Dr. Davis,Chemistry,S
3785,2023-07-28,Friday,ST1,Student_1,Chemistry,CHEM501,Dr. Davis,Chemistry,O
3786,2023-07-31,Monday,ST1,Student_1,Mathematics,MATH101,Dr. Smith,Mathematics,O
3787,2023-07-31,Monday,ST11,Student_11,Mathematics,MATH101,Dr. Smith,Mathematics,OD
3788,2023-07-31,Monday,ST23,Student_23,Mathematics,MATH101,Dr. Smith,Mathematics,S
3789,2023-07-31,Monday,ST26,Student_26,Mathematics,MATH101,Dr. Smith,Mathematics,D
3790,2023-07-31,Monday,ST4,Student_4,Mathematics,MATH101,Dr. Smith,Mathematics,A
3791,2023-07-31,Monday,ST12,Student_12,Mathematics,MATH101,Dr. Smith,Mathematics,P
3792,2023-07-31,Monday,ST9,Student_9,Mathematics,MATH101,Dr. Smith,Mathematics,P
3793,2023-07-31,Monday,ST2,Student_2,Mathematics,MATH101,Dr. Smith,Mathematics,S
3794,2023-07-31,Monday,ST22,Student_22,Mathematics,MATH101,Dr. Smith,Mathematics,O
3795,2023-07-31,Monday,ST19,Student_19,Mathematics,MATH101,Dr. Smith,Mathematics,S
3796,2023-07-31,Monday,ST16,Student_16,Mathematics,MATH101,Dr. Smith,Mathematics,D
3797,2023-07-31,Monday,ST14,Student_14,Mathematics,MATH101,Dr. Smith,Mathematics,D
3798,2023-07-31,Monday,ST25,Student_25,Mathematics,MATH101,Dr. Smith,Mathematics,D
3799,2023-07-31,Monday,ST28,Student_28,Mathematics,MATH101,Dr. Smith,Mathematics,S
3800,2023-07-31,Monday,ST15,Student_15,Mathematics,MATH101,Dr. Smith,Mathematics,O
3801,2023-07-31,Monday,ST13,Student_13,Mathematics,MATH101,Dr. Smith,Mathematics,A
3802,2023-07-31,Monday,ST21,Student_21,Mathematics,MATH101,Dr. Smith,Mathematics,S
3803,2023-07-31,Monday,ST24,Student_24,Mathematics,MATH101,Dr. Smith,Mathematics,O
3804,2023-07-31,Monday,ST6,Student_6,Mathematics,MATH101,Dr. Smith,Mathematics,D
3805,2023-07-31,Monday,ST5,Student_5,Mathematics,MATH101,Dr. Smith,Mathematics,A
3806,2023-07-31,Monday,ST8,Student_8,Mathematics,MATH101,Dr. Smith,Mathematics,D
3807,2023-07-31,Monday,ST17,Student_17,Mathematics,MATH101,Dr. Smith,Mathematics,OD
3808,2023-07-31,Monday,ST20,Student_20,Mathematics,MATH101,Dr. Smith,Mathematics,A
3809,2023-07-31,Monday,ST27,Student_27,Mathematics,MATH101,Dr. Smith,Mathematics,OD
3810,2023-07-31,Monday,ST3,Student_3,Mathematics,MATH101,Dr. Smith,Mathematics,OD
3811,2023-07-31,Monday,ST30,Student_30,Mathematics,MATH101,Dr. Smith,Mathematics,P
3812,2023-07-31,Monday,ST10,Student_10,Mathematics,MATH101,Dr. Smith,Mathematics,A
3813,2023-07-31,Monday,ST7,Student_7,Mathematics,MATH101,Dr. Smith,Mathematics,O
3814,2023-07-31,Monday,ST29,Student_29,Mathematics,MATH101,Dr. Smith,Mathematics,O
3815,2023-07-31,Monday,ST18,Student_18,Mathematics,MATH101,Dr. Smith,Mathematics,A
3816,2023-08-01,Tuesday,ST14,Student_14,Mathematics,MATH101,Dr. Smith,Mathematics,O
3817,2023-08-01,Tuesday,ST19,Student_19,Mathematics,MATH101,Dr. Smith,Mathematics,O
3818,2023-08-01,Tuesday,ST30,Student_30,Mathematics,MATH101,Dr. Smith,Mathematics,D
3819,2023-08-01,Tuesday,ST29,Student_29,Mathematics,MATH101,Dr. Smith,Mathematics,O
3820,2023-08-01,Tuesday,ST28,Student_28,Mathematics,MATH101,Dr. Smith,Mathematics,S
3821,2023-08-01,Tuesday,ST1,Student_1,Mathematics,MATH101,Dr. Smith,Mathematics,D
3822,2023-08-01,Tuesday,ST11,Student_11,Mathematics,MATH101,Dr. Smith,Mathematics,A
3823,2023-08-01,Tuesday,ST9,Student_9,Mathematics,MATH101,Dr. Smith,Mathematics,S
3824,2023-08-01,Tuesday,ST23,Student_23,Mathematics,MATH101,Dr. Smith,Mathematics,P
3825,2023-08-01,Tuesday,ST4,Student_4,Mathematics,MATH101,Dr. Smith,Mathematics,S
3826,2023-08-01,Tuesday,ST26,Student_26,Mathematics,MATH101,Dr. Smith,Mathematics,O
3827,2023-08-01,Tuesday,ST8,Student_8,Mathematics,MATH101,Dr. Smith,Mathematics,A
3828,2023-08-01,Tuesday,ST10,Student_10,Mathematics,MATH101,Dr. Smith,Mathematics,OD
3829,2023-08-01,Tuesday,ST22,Student_22,Mathematics,MATH101,Dr. Smith,Mathematics,D
3830,2023-08-01,Tuesday,ST7,Student_7,Mathematics,MATH101,Dr. Smith,Mathematics,OD
3831,2023-08-01,Tuesday,ST21,Student_21,Mathematics,MATH101,Dr. Smith,Mathematics,A
3832,2023-08-01,Tuesday,ST5,Student_5,Mathematics,MATH101,Dr. Smith,Mathematics,OD
3833,2023-08-01,Tuesday,ST27,Student_27,Mathematics,MATH101,Dr. Smith,Mathematics,S
3834,2023-08-01,Tuesday,ST3,Student_3,Mathematics,MATH101,Dr. Smith,Mathematics,P
3835,2023-08-01,Tuesday,ST25,Student_25,Mathematics,MATH101,Dr. Smith,Mathematics,OD
3836,2023-08-01,Tuesday,ST24,Student_24,Mathematics,MATH101,Dr. Smith,Mathematics,A
3837,2023-08-01,Tuesday,ST16,Student_16,Mathematics,MATH101,Dr. Smith,Mathematics,P
3838,2023-08-01,Tuesday,ST20,Student_20,Mathematics,MATH101,Dr. Smith,Mathematics,A
3839,2023-08-01,Tuesday,ST17,Student_17,Mathematics,MATH101,Dr. Smith,Mathematics,O
3840,2023-08-01,Tuesday,ST15,Student_15,Mathematics,MATH101,Dr. Smith,Mathematics,S
3841,2023-08-01,Tuesday,ST6,Student_6,Mathematics,MATH101,Dr. Smith,Mathematics,S
3842,2023-08-01,Tuesday,ST2,Student_2,Mathematics,MATH101,Dr. Smith,Mathematics,P
3843,2023-08-02,Wednesday,ST10,Student_10,Physics,PHYS201,Prof. Johnson,Physics,OD
3844,2023-08-02,Wednesday,ST12,Student_12,Physics,PHYS201,Prof. Johnson,Physics,A
3845,2023-08-02,Wednesday,ST14,Student_14,Physics,PHYS201,Prof. Johnson,Physics,S
3846,2023-08-02,Wednesday,ST18,Student_18,Physics,PHYS201,Prof. Johnson,Physics,P
3847,2023-08-02,Wednesday,ST5,Student_5,Physics,PHYS201,Prof. Johnson,Physics,P
3848,2023-08-02,Wednesday,ST30,Student_30,Physics,PHYS201,Prof. Johnson,Physics,P
3849,2023-08-02,Wednesday,ST1,Student_1,Physics,PHYS201,Prof. Johnson,Physics,OD
3850,2023-08-02,Wednesday,ST27,Student_27,Physics,PHYS201,Prof. Johnson,Physics,O
3851,2023-08-02,Wednesday,ST22,Student_22,Physics,PHYS201,Prof. Johnson,Physics,O
3852,2023-08-02,Wednesday,ST20,Student_20,Physics,PHYS201,Prof. Johnson,Physics,O
3853,2023-08-02,Wednesday,ST7,Student_7,Physics,PHYS201,Prof. Johnson,Physics,S
3854,2023-08-02,Wednesday,ST6,Student_6,Physics,PHYS201,Prof. Johnson,Physics,O
3855,2023-08-02,Wednesday,ST24,Student_24,Physics,PHYS201,Prof. Johnson,Physics,OD
3856,2023-08-02,Wednesday,ST16,Student_16,Physics,PHYS201,Prof. Johnson,Physics,P
3857,2023-08-02,Wednesday,ST25,Student_25,Physics,PHYS201,Prof. Johnson,Physics,D
3858,2023-08-02,Wednesday,ST17,Student_17,Physics,PHYS201,Prof. Johnson,Physics,S
3859,2023-08-02,Wednesday,ST2,Student_2,Physics,PHYS201,Prof. Johnson,Physics,D
3860,2023-08-02,Wednesday,ST8,Student_8,Physics,PHYS201,Prof. Johnson,Physics,A
3861,2023-08-02,Wednesday,ST23,Student_23,Physics,PHYS201,Prof. Johnson,Physics,S
3862,2023-08-02,Wednesday,ST3,Student_3,Physics,PHYS201,Prof. Johnson,Physics,OD
3863,2023-08-02,Wednesday,ST4,Student_4,Physics,PHYS201,Prof. Johnson,Physics,A
3864,2023-08-02,Wednesday,ST11,Student_11,Physics,PHYS201,Prof. Johnson,Physics,D
3865,2023-08-02,Wednesday,ST15,Student_15,Physics,PHYS201,Prof. Johnson,Physics,OD
3866,2023-08-02,Wednesday,ST13,Student_13,Physics,PHYS201,Prof. Johnson,Physics,S
3867,2023-08-02,Wednesday,ST21,Student_21,Physics,PHYS201,Prof. Johnson,Physics,P
3868,2023-08-02,Wednesday,ST29,Student_29,Physics,PHYS201,Prof. Johnson,Physics,A
3869,2023-08-02,Wednesday,ST9,Student_9,Physics,PHYS201,Prof. Johnson,Physics,OD
3870,2023-08-03,Thursday,ST25,Student_25,Mathematics,MATH101,Dr. Smith,Mathematics,P
3871,2023-08-03,Thursday,ST11,Student_11,Mathematics,MATH101,Dr. Smith,Mathematics,P
3872,2023-08-03,Thursday,ST15,Student_15,Mathematics,MATH101,Dr. Smith,Mathematics,O
3873,2023-08-03,Thursday,ST18,Student_18,Mathematics,MATH101,Dr. Smith,Mathematics,D
3874,2023-08-03,Thursday,ST1,Student_1,Mathematics,MATH101,Dr. Smith,Mathematics,A
3875,2023-08-03,Thursday,ST24,Student_24,Mathematics,MATH101,Dr. Smith,Mathematics,P
3876,2023-08-03,Thursday,ST10,Student_10,Mathematics,MATH101,Dr. Smith,Mathematics,O
3877,2023-08-03,Thursday,ST22,Student_22,Mathematics,MATH101,Dr. Smith,Mathematics,O
3878,2023-08-03,Thursday,ST16,Student_16,Mathematics,MATH101,Dr. Smith,Mathematics,D
3879,2023-08-03,Thursday,ST7,Student_7,Mathematics,MATH101,Dr. Smith,Mathematics,OD
3880,2023-08-03,Thursday,ST6,Student_6,Mathematics,MATH101,Dr. Smith,Mathematics,D
3881,2023-08-03,Thursday,ST13,Student_13,Mathematics,MATH101,Dr. Smith,Mathematics,S
3882,2023-08-03,Thursday,ST14,Student_14,Mathematics,MATH101,Dr. Smith,Mathematics,OD
3883,2023-08-03,Thursday,ST19,Student_19,Mathematics,MATH101,Dr. Smith,Mathematics,A
3884,2023-08-03,Thursday,ST5,Student_5,Mathematics,MATH101,Dr. Smith,Mathematics,A
3885,2023-08-03,Thursday,ST3,Student_3,Mathematics,MATH101,Dr. Smith,Mathematics,D
3886,2023-08-03,Thursday,ST9,Student_9,Mathematics,MATH101,Dr. Smith,Mathematics,S
3887,2023-08-03,Thursday,ST4,Student_4,Mathematics,MATH101,Dr. Smith,Mathematics,OD
3888,2023-08-03,Thursday,ST29,Student_29,Mathematics,MATH101,Dr. Smith,Mathematics,D
3889,2023-08-03,Thursday,ST12,Student_12,Mathematics,MATH101,Dr. Smith,Mathematics,OD
3890,2023-08-03,Thursday,ST30,Student_30,Mathematics,MATH101,Dr. Smith,Mathematics,P
3891,2023-08-04,Friday,ST14,Student_14,Physics,PHYS201,Prof. Johnson,Physics,P
3892,2023-08-04,Friday,ST23,Student_23,Physics,PHYS201,Prof. Johnson,Physics,O
3893,2023-08-04,Friday,ST4,Student_4,Physics,PHYS201,Prof. Johnson,Physics,S
3894,2023-08-04,Friday,ST28,Student_28,Physics,PHYS201,Prof. Johnson,Physics,D
3895,2023-08-04,Friday,ST19,Student_19,Physics,PHYS201,Prof. Johnson,Physics,D
3896,2023-08-04,Friday,ST10,Student_10,Physics,PHYS201,Prof. Johnson,Physics,P
3897,2023-08-04,Friday,ST6,Student_6,Physics,PHYS201,Prof. Johnson,Physics,O
3898,2023-08-04,Friday,ST7,Student_7,Physics,PHYS201,Prof. Johnson,Physics,OD
3899,2023-08-04,Friday,ST8,Student_8,Physics,PHYS201,Prof. Johnson,Physics,A
3900,2023-08-04,Friday,ST22,Student_22,Physics,PHYS201,Prof. Johnson,Physics,D
3901,2023-08-04,Friday,ST27,Student_27,Physics,PHYS201,Prof. Johnson,Physics,A
3902,2023-08-04,Friday,ST16,Student_16,Physics,PHYS201,Prof. Johnson,Physics,P
3903,2023-08-04,Friday,ST29,Student_29,Physics,PHYS201,Prof. Johnson,Physics,S
3904,2023-08-04,Friday,ST13,Student_13,Physics,PHYS201,Prof. Johnson,Physics,S
3905,2023-08-04,Friday,ST18,Student_18,Physics,PHYS201,Prof. Johnson,Physics,OD
3906,2023-08-04,Friday,ST30,Student_30,Physics,PHYS201,Prof. Johnson,Physics,A
3907,2023-08-04,Friday,ST12,Student_12,Physics,PHYS201,Prof. Johnson,Physics,S
3908,2023-08-04,Friday,ST11,Student_11,Physics,PHYS201,Prof. Johnson,Physics,O
3909,2023-08-04,Friday,ST21,Student_21,Physics,PHYS201,Prof. Johnson,Physics,OD
3910,2023-08-04,Friday,ST17,Student_17,Physics,PHYS201,Prof. Johnson,Physics,S
3911,2023-08-04,Friday,ST20,Student_20,Physics,PHYS201,Prof. Johnson,Physics,OD
3912,2023-08-04,Friday,ST3,Student_3,Physics,PHYS201,Prof. Johnson,Physics,O
3913,2023-08-04,Friday,ST25,Student_25,Physics,PHYS201,Prof. Johnson,Physics,D
3914,2023-08-04,Friday,ST1,Student_1,Physics,PHYS201,Prof. Johnson,Physics,OD
3915,2023-08-04,Friday,ST24,Student_24,Physics,PHYS201,Prof. Johnson,Physics,S
3916,2023-08-04,Friday,ST5,Student_5,Physics,PHYS201,Prof. Johnson,Physics,S
3917,2023-08-04,Friday,ST9,Student_9,Physics,PHYS201,Prof. Johnson,Physics,P
3918,2023-08-04,Friday,ST15,Student_15,Physics,PHYS201,Prof. Johnson,Physics,D
3919,2023-08-04,Friday,ST2,Student_2,Physics,PHYS201,Prof. Johnson,Physics,OD
3920,2023-08-07,Monday,ST26,Student_26,Computer Science,COMP301,Dr. Williams,Computer Science,OD
3921,2023-08-07,Monday,ST9,Student_9,Computer Science,COMP301,Dr. Williams,Computer Science,D
3922,2023-08-07,Monday,ST23,Student_23,Computer Science,COMP301,Dr. Williams,Computer Science,O
3923,2023-08-07,Monday,ST20,Student_20,Computer Science,COMP301,Dr. Williams,Computer Science,A
3924,2023-08-07,Monday,ST11,Student_11,Computer Science,COMP301,Dr. Williams,Computer Science,D
3925,2023-08-07,Monday,ST2,Student_2,Computer Science,COMP301,Dr. Williams,Computer Science,OD
3926,2023-08-07,Monday,ST18,Student_18,Computer Science,COMP301,Dr. Williams,Computer Science,D
3927,2023-08-07,Monday,ST10,Student_10,Computer Science,COMP301,Dr. Williams,Computer Science,OD
3928,2023-08-07,Monday,ST17,Student_17,Computer Science,COMP301,Dr. Williams,Computer Science,D
3929,2023-08-07,Monday,ST15,Student_15,Computer Science,COMP301,Dr. Williams,Computer Science,A
3930,2023-08-07,Monday,ST28,Student_28,Computer Science,COMP301,Dr. Williams,Computer Science,D
3931,2023-08-07,Monday,ST27,Student_27,Computer Science,COMP301,Dr. Williams,Computer Science,OD
3932,2023-08-07,Monday,ST22,Student_22,Computer Science,COMP301,Dr. Williams,Computer Science,OD
3933,2023-08-07,Monday,ST14,Student_14,Computer Science,COMP301,Dr. Williams,Computer Science,OD
3934,2023-08-07,Monday,ST25,Student_25,Computer Science,COMP301,Dr. Williams,Computer Science,P
3935,2023-08-07,Monday,ST30,Student_30,Computer Science,COMP301,Dr. Williams,Computer Science,D
3936,2023-08-07,Monday,ST13,Student_13,Computer Science,COMP301,Dr. Williams,Computer Science,O
3937,2023-08-07,Monday,ST21,Student_21,Computer Science,COMP301,Dr. Williams,Computer Science,S
3938,2023-08-07,Monday,ST8,Student_8,Computer Science,COMP301,Dr. Williams,Computer Science,A
3939,2023-08-07,Monday,ST6,Student_6,Computer Science,COMP301,Dr. Williams,Computer Science,D
3940,2023-08-07,Monday,ST5,Student_5,Computer Science,COMP301,Dr. Williams,Computer Science,OD
3941,2023-08-07,Monday,ST24,Student_24,Computer Science,COMP301,Dr. Williams,Computer Science,D
3942,2023-08-07,Monday,ST3,Student_3,Computer Science,COMP301,Dr. Williams,Computer Science,S
3943,2023-08-07,Monday,ST1,Student_1,Computer Science,COMP301,Dr. Williams,Computer Science,OD
3944,2023-08-08,Tuesday,ST10,Student_10,Chemistry,CHEM501,Dr. Davis,Chemistry,P
3945,2023-08-08,Tuesday,ST30,Student_30,Chemistry,CHEM501,Dr. Davis,Chemistry,S
3946,2023-08-08,Tuesday,ST19,Student_19,Chemistry,CHEM501,Dr. Davis,Chemistry,S
3947,2023-08-08,Tuesday,ST20,Student_20,Chemistry,CHEM501,Dr. Davis,Chemistry,S
3948,2023-08-08,Tuesday,ST11,Student_11,Chemistry,CHEM501,Dr. Davis,Chemistry,O
3949,2023-08-08,Tuesday,ST1,Student_1,Chemistry,CHEM501,Dr. Davis,Chemistry,A
3950,2023-08-08,Tuesday,ST16,Student_16,Chemistry,CHEM501,Dr. Davis,Chemistry,D
3951,2023-08-08,Tuesday,ST2,Student_2,Chemistry,CHEM501,Dr. Davis,Chemistry,D
3952,2023-08-08,Tuesday,ST8,Student_8,Chemistry,CHEM501,Dr. Davis,Chemistry,A
3953,2023-08-08,Tuesday,ST22,Student_22,Chemistry,CHEM501,Dr. Davis,Chemistry,O
3954,2023-08-08,Tuesday,ST13,Student_13,Chemistry,CHEM501,Dr. Davis,Chemistry,S
3955,2023-08-08,Tuesday,ST12,Student_12,Chemistry,CHEM501,Dr. Davis,Chemistry,P
3956,2023-08-08,Tuesday,ST27,Student_27,Chemistry,CHEM501,Dr. Davis,Chemistry,A
3957,2023-08-08,Tuesday,ST6,Student_6,Chemistry,CHEM501,Dr. Davis,Chemistry,OD
3958,2023-08-08,Tuesday,ST3,Student_3,Chemistry,CHEM501,Dr. Davis,Chemistry,D
3959,2023-08-08,Tuesday,ST9,Student_9,Chemistry,CHEM501,Dr. Davis,Chemistry,O
3960,2023-08-08,Tuesday,ST26,Student_26,Chemistry,CHEM501,Dr. Davis,Chemistry,A
3961,2023-08-08,Tuesday,ST4,Student_4,Chemistry,CHEM501,Dr. Davis,Chemistry,O
3962,2023-08-08,Tuesday,ST28,Student_28,Chemistry,CHEM501,Dr. Davis,Chemistry,D
3963,2023-08-08,Tuesday,ST29,Student_29,Chemistry,CHEM501,Dr. Davis,Chemistry,S
3964,2023-08-08,Tuesday,ST7,Student_7,Chemistry,CHEM501,Dr. Davis,Chemistry,D
3965,2023-08-08,Tuesday,ST25,Student_25,Chemistry,CHEM501,Dr. Davis,Chemistry,D
3966,2023-08-08,Tuesday,ST21,Student_21,Chemistry,CHEM501,Dr. Davis,Chemistry,O
3967,2023-08-08,Tuesday,ST23,Student_23,Chemistry,CHEM501,Dr. Davis,Chemistry,D
3968,2023-08-08,Tuesday,ST14,Student_14,Chemistry,CHEM501,Dr. Davis,Chemistry,OD
3969,2023-08-09,Wednesday,ST21,Student_21,Chemistry,CHEM501,Dr. Davis,Chemistry,OD
3970,2023-08-09,Wednesday,ST10,Student_10,Chemistry,CHEM501,Dr. Davis,Chemistry,P
3971,2023-08-09,Wednesday,ST11,Student_11,Chemistry,CHEM501,Dr. Davis,Chemistry,OD
3972,2023-08-09,Wednesday,ST15,Student_15,Chemistry,CHEM501,Dr. Davis,Chemistry,P
3973,2023-08-09,Wednesday,ST13,Student_13,Chemistry,CHEM501,Dr. Davis,Chemistry,S
3974,2023-08-09,Wednesday,ST7,Student_7,Chemistry,CHEM501,Dr. Davis,Chemistry,A
3975,2023-08-09,Wednesday,ST4,Student_4,Chemistry,CHEM501,Dr. Davis,Chemistry,S
3976,2023-08-09,Wednesday,ST6,Student_6,Chemistry,CHEM501,Dr. Davis,Chemistry,A
3977,2023-08-09,Wednesday,ST25,Student_25,Chemistry,CHEM501,Dr. Davis,Chemistry,S
3978,2023-08-09,Wednesday,ST19,Student_19,Chemistry,CHEM501,Dr. Davis,Chemistry,S
3979,2023-08-09,Wednesday,ST27,Student_27,Chemistry,CHEM501,Dr. Davis,Chemistry,O
3980,2023-08-09,Wednesday,ST9,Student_9,Chemistry,CHEM501,Dr. Davis,Chemistry,A
3981,2023-08-09,Wednesday,ST5,Student_5,Chemistry,CHEM501,Dr. Davis,Chemistry,A
3982,2023-08-09,Wednesday,ST24,Student_24,Chemistry,CHEM501,Dr. Davis,Chemistry,O
3983,2023-08-09,Wednesday,ST12,Student_12,Chemistry,CHEM501,Dr. Davis,Chemistry,O
3984,2023-08-09,Wednesday,ST26,Student_26,Chemistry,CHEM501,Dr. Davis,Chemistry,OD
3985,2023-08-09,Wednesday,ST17,Student_17,Chemistry,CHEM501,Dr. Davis,Chemistry,A
3986,2023-08-09,Wednesday,ST8,Student_8,Chemistry,CHEM501,Dr. Davis,Chemistry,OD
3987,2023-08-09,Wednesday,ST3,Student_3,Chemistry,CHEM501,Dr. Davis,Chemistry,D
3988,2023-08-09,Wednesday,ST16,Student_16,Chemistry,CHEM501,Dr. Davis,Chemistry,P
3989,2023-08-09,Wednesday,ST2,Student_2,Chemistry,CHEM501,Dr. Davis,Chemistry,OD
3990,2023-08-09,Wednesday,ST20,Student_20,Chemistry,CHEM501,Dr. Davis,Chemistry,P
3991,2023-08-09,Wednesday,ST22,Student_22,Chemistry,CHEM501,Dr. Davis,Chemistry,P
