index,Date,Student_ID,Student_Name,Course,Course_Code,Instructor,Department,Attendance
5460,2023-07-02,ST1,Student_1,Physics,PHYS201,Prof. Johnson,Physics,S
5461,2023-07-02,ST2,Student_2,Physics,PHYS201,Prof. Johnson,Physics,D
5462,2023-07-02,ST3,Student_3,Physics,PHYS201,Prof. Johnson,Physics,D
5463,2023-07-02,ST4,Student_4,Physics,PHYS201,Prof. Johnson,Physics,O
5464,2023-07-02,ST5,Student_5,Physics,PHYS201,Prof. Johnson,Physics,D
5465,2023-07-02,ST6,Student_6,Physics,PHYS201,Prof. Johnson,Physics,S
5466,2023-07-02,ST7,Student_7,Physics,PHYS201,Prof. Johnson,Physics,P
5467,2023-07-02,ST8,Student_8,Physics,PHYS201,Prof. Johnson,Physics,OD
5468,2023-07-02,ST9,Student_9,Physics,PHYS201,Prof. Johnson,Physics,A
5469,2023-07-02,ST10,Student_10,Physics,PHYS201,Prof. Johnson,Physics,D
5470,2023-07-02,ST11,Student_11,Physics,PHYS201,Prof. Johnson,Physics,S
5471,2023-07-02,ST12,Student_12,Physics,PHYS201,Prof. Johnson,Physics,OD
5472,2023-07-02,ST13,Student_13,Physics,PHYS201,Prof. Johnson,Physics,O
5473,2023-07-02,ST14,Student_14,Physics,PHYS201,Prof. Johnson,Physics,P
5474,2023-07-02,ST15,Student_15,Physics,PHYS201,Prof. Johnson,Physics,OD
5475,2023-07-02,ST16,Student_16,Physics,PHYS201,Prof. Johnson,Physics,A
5476,2023-07-02,ST17,Student_17,Physics,PHYS201,Prof. Johnson,Physics,A
5477,2023-07-02,ST18,Student_18,Physics,PHYS201,Prof. Johnson,Physics,O
5478,2023-07-02,ST19,Student_19,Physics,PHYS201,Prof. Johnson,Physics,S
5479,2023-07-02,ST20,Student_20,Physics,PHYS201,Prof. Johnson,Physics,P
5480,2023-07-02,ST21,Student_21,Physics,PHYS201,Prof. Johnson,Physics,OD
5481,2023-07-02,ST22,Student_22,Physics,PHYS201,Prof. Johnson,Physics,OD
5482,2023-07-02,ST23,Student_23,Physics,PHYS201,Prof. Johnson,Physics,O
5483,2023-07-02,ST24,Student_24,Physics,PHYS201,Prof. Johnson,Physics,D
5484,2023-07-02,ST25,Student_25,Physics,PHYS201,Prof. Johnson,Physics,A
5485,2023-07-02,ST26,Student_26,Physics,PHYS201,Prof. Johnson,Physics,O
5486,2023-07-02,ST27,Student_27,Physics,PHYS201,Prof. Johnson,Physics,O
5487,2023-07-02,ST28,Student_28,Physics,PHYS201,Prof. Johnson,Physics,A
5488,2023-07-02,ST29,Student_29,Physics,PHYS201,Prof. Johnson,Physics,A
5489,2023-07-02,ST30,Student_30,Physics,PHYS201,Prof. Johnson,Physics,A
5490,2023-07-03,ST1,Student_1,Physics,PHYS201,Prof. Johnson,Physics,A
5491,2023-07-03,ST2,Student_2,Physics,PHYS201,Prof. Johnson,Physics,D
5492,2023-07-03,ST3,Student_3,Physics,PHYS201,Prof. Johnson,Physics,O
5493,2023-07-03,ST4,Student_4,Physics,PHYS201,Prof. Johnson,Physics,A
5494,2023-07-03,ST5,Student_5,Physics,PHYS201,Prof. Johnson,Physics,S
5495,2023-07-03,ST6,Student_6,Physics,PHYS201,Prof. Johnson,Physics,S
5496,2023-07-03,ST7,Student_7,Physics,PHYS201,Prof. Johnson,Physics,O
5497,2023-07-03,ST8,Student_8,Physics,PHYS201,Prof. Johnson,Physics,D
5498,2023-07-03,ST9,Student_9,Physics,PHYS201,Prof. Johnson,Physics,OD
5499,2023-07-03,ST10,Student_10,Physics,PHYS201,Prof. Johnson,Physics,O
5500,2023-07-03,ST11,Student_11,Physics,PHYS201,Prof. Johnson,Physics,S
5501,2023-07-03,ST12,Student_12,Physics,PHYS201,Prof. Johnson,Physics,O
5502,2023-07-03,ST13,Student_13,Physics,PHYS201,Prof. Johnson,Physics,OD
5503,2023-07-03,ST14,Student_14,Physics,PHYS201,Prof. Johnson,Physics,S
5504,2023-07-03,ST15,Student_15,Physics,PHYS201,Prof. Johnson,Physics,S
5505,2023-07-03,ST16,Student_16,Physics,PHYS201,Prof. Johnson,Physics,A
5506,2023-07-03,ST17,Student_17,Physics,PHYS201,Prof. Johnson,Physics,A
5507,2023-07-03,ST18,Student_18,Physics,PHYS201,Prof. Johnson,Physics,P
5508,2023-07-03,ST19,Student_19,Physics,PHYS201,Prof. Johnson,Physics,A
5509,2023-07-03,ST20,Student_20,Physics,PHYS201,Prof. Johnson,Physics,S
5510,2023-07-03,ST21,Student_21,Physics,PHYS201,Prof. Johnson,Physics,OD
5511,2023-07-03,ST22,Student_22,Physics,PHYS201,Prof. Johnson,Physics,D
5512,2023-07-03,ST23,Student_23,Physics,PHYS201,Prof. Johnson,Physics,O
5513,2023-07-03,ST24,Student_24,Physics,PHYS201,Prof. Johnson,Physics,OD
5514,2023-07-03,ST25,Student_25,Physics,PHYS201,Prof. Johnson,Physics,S
5515,2023-07-03,ST26,Student_26,Physics,PHYS201,Prof. Johnson,Physics,O
5516,2023-07-03,ST27,Student_27,Physics,PHYS201,Prof. Johnson,Physics,D
5517,2023-07-03,ST28,Student_28,Physics,PHYS201,Prof. Johnson,Physics,D
5518,2023-07-03,ST29,Student_29,Physics,PHYS201,Prof. Johnson,Physics,S
5519,2023-07-03,ST30,Student_30,Physics,PHYS201,Prof. Johnson,Physics,A
5520,2023-07-04,ST1,Student_1,Computer Science,COMP301,Dr. Williams,Computer Science,O
5521,2023-07-04,ST2,Student_2,Computer Science,COMP301,Dr. Williams,Computer Science,OD
5522,2023-07-04,ST3,Student_3,Computer Science,COMP301,Dr. Williams,Computer Science,D
5523,2023-07-04,ST4,Student_4,Computer Science,COMP301,Dr. Williams,Computer Science,O
5524,2023-07-04,ST5,Student_5,Computer Science,COMP301,Dr. Williams,Computer Science,OD
5525,2023-07-04,ST6,Student_6,Computer Science,COMP301,Dr. Williams,Computer Science,OD
5526,2023-07-04,ST7,Student_7,Computer Science,COMP301,Dr. Williams,Computer Science,D
5527,2023-07-04,ST8,Student_8,Computer Science,COMP301,Dr. Williams,Computer Science,D
5528,2023-07-04,ST9,Student_9,Computer Science,COMP301,Dr. Williams,Computer Science,S
5529,2023-07-04,ST10,Student_10,Computer Science,COMP301,Dr. Williams,Computer Science,A
5530,2023-07-04,ST11,Student_11,Computer Science,COMP301,Dr. Williams,Computer Science,S
5531,2023-07-04,ST12,Student_12,Computer Science,COMP301,Dr. Williams,Computer Science,OD
5532,2023-07-04,ST13,Student_13,Computer Science,COMP301,Dr. Williams,Computer Science,OD
5533,2023-07-04,ST14,Student_14,Computer Science,COMP301,Dr. Williams,Computer Science,P
5534,2023-07-04,ST15,Student_15,Computer Science,COMP301,Dr. Williams,Computer Science,S
5535,2023-07-04,ST16,Student_16,Computer Science,COMP301,Dr. Williams,Computer Science,D
5536,2023-07-04,ST17,Student_17,Computer Science,COMP301,Dr. Williams,Computer Science,P
5537,2023-07-04,ST18,Student_18,Computer Science,COMP301,Dr. Williams,Computer Science,S
5538,2023-07-04,ST19,Student_19,Computer Science,COMP301,Dr. Williams,Computer Science,A
5539,2023-07-04,ST20,Student_20,Computer Science,COMP301,Dr. Williams,Computer Science,D
5540,2023-07-04,ST21,Student_21,Computer Science,COMP301,Dr. Williams,Computer Science,O
5541,2023-07-04,ST22,Student_22,Computer Science,COMP301,Dr. Williams,Computer Science,P
5542,2023-07-04,ST23,Student_23,Computer Science,COMP301,Dr. Williams,Computer Science,D
5543,2023-07-04,ST24,Student_24,Computer Science,COMP301,Dr. Williams,Computer Science,S
5544,2023-07-04,ST25,Student_25,Computer Science,COMP301,Dr. Williams,Computer Science,D
5545,2023-07-04,ST26,Student_26,Computer Science,COMP301,Dr. Williams,Computer Science,OD
5546,2023-07-04,ST27,Student_27,Computer Science,COMP301,Dr. Williams,Computer Science,P
5547,2023-07-04,ST28,Student_28,Computer Science,COMP301,Dr. Williams,Computer Science,S
5548,2023-07-04,ST29,Student_29,Computer Science,COMP301,Dr. Williams,Computer Science,A
5549,2023-07-04,ST30,Student_30,Computer Science,COMP301,Dr. Williams,Computer Science,D
5550,2023-07-05,ST1,Student_1,Chemistry,CHEM501,Dr. Davis,Chemistry,P
5551,2023-07-05,ST2,Student_2,Chemistry,CHEM501,Dr. Davis,Chemistry,D
5552,2023-07-05,ST3,Student_3,Chemistry,CHEM501,Dr. Davis,Chemistry,OD
5553,2023-07-05,ST4,Student_4,Chemistry,CHEM501,Dr. Davis,Chemistry,D
5554,2023-07-05,ST5,Student_5,Chemistry,CHEM501,Dr. Davis,Chemistry,O
5555,2023-07-05,ST6,Student_6,Chemistry,CHEM501,Dr. Davis,Chemistry,O
5556,2023-07-05,ST7,Student_7,Chemistry,CHEM501,Dr. Davis,Chemistry,A
5557,2023-07-05,ST8,Student_8,Chemistry,CHEM501,Dr. Davis,Chemistry,A
5558,2023-07-05,ST9,Student_9,Chemistry,CHEM501,Dr. Davis,Chemistry,S
5559,2023-07-05,ST10,Student_10,Chemistry,CHEM501,Dr. Davis,Chemistry,S
5560,2023-07-05,ST11,Student_11,Chemistry,CHEM501,Dr. Davis,Chemistry,A
5561,2023-07-05,ST12,Student_12,Chemistry,CHEM501,Dr. Davis,Chemistry,OD
5562,2023-07-05,ST13,Student_13,Chemistry,CHEM501,Dr. Davis,Chemistry,OD
5563,2023-07-05,ST14,Student_14,Chemistry,CHEM501,Dr. Davis,Chemistry,A
5564,2023-07-05,ST15,Student_15,Chemistry,CHEM501,Dr. Davis,Chemistry,D
5565,2023-07-05,ST16,Student_16,Chemistry,CHEM501,Dr. Davis,Chemistry,O
5566,2023-07-05,ST17,Student_17,Chemistry,CHEM501,Dr. Davis,Chemistry,O
5567,2023-07-05,ST18,Student_18,Chemistry,CHEM501,Dr. Davis,Chemistry,P
5568,2023-07-05,ST19,Student_19,Chemistry,CHEM501,Dr. Davis,Chemistry,OD
5569,2023-07-05,ST20,Student_20,Chemistry,CHEM501,Dr. Davis,Chemistry,OD
5570,2023-07-05,ST21,Student_21,Chemistry,CHEM501,Dr. Davis,Chemistry,P
5571,2023-07-05,ST22,Student_22,Chemistry,CHEM501,Dr. Davis,Chemistry,OD
5572,2023-07-05,ST23,Student_23,Chemistry,CHEM501,Dr. Davis,Chemistry,O
5573,2023-07-05,ST24,Student_24,Chemistry,CHEM501,Dr. Davis,Chemistry,A
5574,2023-07-05,ST25,Student_25,Chemistry,CHEM501,Dr. Davis,Chemistry,O
5575,2023-07-05,ST26,Student_26,Chemistry,CHEM501,Dr. Davis,Chemistry,OD
5576,2023-07-05,ST27,Student_27,Chemistry,CHEM501,Dr. Davis,Chemistry,A
5577,2023-07-05,ST28,Student_28,Chemistry,CHEM501,Dr. Davis,Chemistry,A
5578,2023-07-05,ST29,Student_29,Chemistry,CHEM501,Dr. Davis,Chemistry,S
5579,2023-07-05,ST30,Student_30,Chemistry,CHEM501,Dr. Davis,Chemistry,S
5580,2023-07-06,ST1,Student_1,Mathematics,MATH101,Dr. Smith,Mathematics,O
5581,2023-07-06,ST2,Student_2,Mathematics,MATH101,Dr. Smith,Mathematics,A
5582,2023-07-06,ST3,Student_3,Mathematics,MATH101,Dr. Smith,Mathematics,O
5583,2023-07-06,ST4,Student_4,Mathematics,MATH101,Dr. Smith,Mathematics,P
5584,2023-07-06,ST5,Student_5,Mathematics,MATH101,Dr. Smith,Mathematics,A
5585,2023-07-06,ST6,Student_6,Mathematics,MATH101,Dr. Smith,Mathematics,P
5586,2023-07-06,ST7,Student_7,Mathematics,MATH101,Dr. Smith,Mathematics,O
5587,2023-07-06,ST8,Student_8,Mathematics,MATH101,Dr. Smith,Mathematics,O
5588,2023-07-06,ST9,Student_9,Mathematics,MATH101,Dr. Smith,Mathematics,D
5589,2023-07-06,ST10,Student_10,Mathematics,MATH101,Dr. Smith,Mathematics,A
5590,2023-07-06,ST11,Student_11,Mathematics,MATH101,Dr. Smith,Mathematics,S
5591,2023-07-06,ST12,Student_12,Mathematics,MATH101,Dr. Smith,Mathematics,A
5592,2023-07-06,ST13,Student_13,Mathematics,MATH101,Dr. Smith,Mathematics,P
5593,2023-07-06,ST14,Student_14,Mathematics,MATH101,Dr. Smith,Mathematics,S
5594,2023-07-06,ST15,Student_15,Mathematics,MATH101,Dr. Smith,Mathematics,OD
5595,2023-07-06,ST16,Student_16,Mathematics,MATH101,Dr. Smith,Mathematics,O
5596,2023-07-06,ST17,Student_17,Mathematics,MATH101,Dr. Smith,Mathematics,A
5597,2023-07-06,ST18,Student_18,Mathematics,MATH101,Dr. Smith,Mathematics,S
5598,2023-07-06,ST19,Student_19,Mathematics,MATH101,Dr. Smith,Mathematics,A
5599,2023-07-06,ST20,Student_20,Mathematics,MATH101,Dr. Smith,Mathematics,D
5600,2023-07-06,ST21,Student_21,Mathematics,MATH101,Dr. Smith,Mathematics,O
5601,2023-07-06,ST22,Student_22,Mathematics,MATH101,Dr. Smith,Mathematics,O
5602,2023-07-06,ST23,Student_23,Mathematics,MATH101,Dr. Smith,Mathematics,P
5603,2023-07-06,ST24,Student_24,Mathematics,MATH101,Dr. Smith,Mathematics,D
5604,2023-07-06,ST25,Student_25,Mathematics,MATH101,Dr. Smith,Mathematics,A
5605,2023-07-06,ST26,Student_26,Mathematics,MATH101,Dr. Smith,Mathematics,D
5606,2023-07-06,ST27,Student_27,Mathematics,MATH101,Dr. Smith,Mathematics,A
5607,2023-07-06,ST28,Student_28,Mathematics,MATH101,Dr. Smith,Mathematics,O
5608,2023-07-06,ST29,Student_29,Mathematics,MATH101,Dr. Smith,Mathematics,S
5609,2023-07-06,ST30,Student_30,Mathematics,MATH101,Dr. Smith,Mathematics,O
5610,2023-07-07,ST1,Student_1,Computer Science,COMP301,Dr. Williams,Computer Science,P
5611,2023-07-07,ST2,Student_2,Computer Science,COMP301,Dr. Williams,Computer Science,O
5612,2023-07-07,ST3,Student_3,Computer Science,COMP301,Dr. Williams,Computer Science,OD
5613,2023-07-07,ST4,Student_4,Computer Science,COMP301,Dr. Williams,Computer Science,S
5614,2023-07-07,ST5,Student_5,Computer Science,COMP301,Dr. Williams,Computer Science,A
5615,2023-07-07,ST6,Student_6,Computer Science,COMP301,Dr. Williams,Computer Science,D
5616,2023-07-07,ST7,Student_7,Computer Science,COMP301,Dr. Williams,Computer Science,D
5617,2023-07-07,ST8,Student_8,Computer Science,COMP301,Dr. Williams,Computer Science,A
5618,2023-07-07,ST9,Student_9,Computer Science,COMP301,Dr. Williams,Computer Science,P
5619,2023-07-07,ST10,Student_10,Computer Science,COMP301,Dr. Williams,Computer Science,P
5620,2023-07-07,ST11,Student_11,Computer Science,COMP301,Dr. Williams,Computer Science,P
5621,2023-07-07,ST12,Student_12,Computer Science,COMP301,Dr. Williams,Computer Science,S
5622,2023-07-07,ST13,Student_13,Computer Science,COMP301,Dr. Williams,Computer Science,O
5623,2023-07-07,ST14,Student_14,Computer Science,COMP301,Dr. Williams,Computer Science,S
5624,2023-07-07,ST15,Student_15,Computer Science,COMP301,Dr. Williams,Computer Science,P
5625,2023-07-07,ST16,Student_16,Computer Science,COMP301,Dr. Williams,Computer Science,S
5626,2023-07-07,ST17,Student_17,Computer Science,COMP301,Dr. Williams,Computer Science,OD
5627,2023-07-07,ST18,Student_18,Computer Science,COMP301,Dr. Williams,Computer Science,D
5628,2023-07-07,ST19,Student_19,Computer Science,COMP301,Dr. Williams,Computer Science,S
5629,2023-07-07,ST20,Student_20,Computer Science,COMP301,Dr. Williams,Computer Science,A
5630,2023-07-07,ST21,Student_21,Computer Science,COMP301,Dr. Williams,Computer Science,S
5631,2023-07-07,ST22,Student_22,Computer Science,COMP301,Dr. Williams,Computer Science,OD
5632,2023-07-07,ST23,Student_23,Computer Science,COMP301,Dr. Williams,Computer Science,O
5633,2023-07-07,ST24,Student_24,Computer Science,COMP301,Dr. Williams,Computer Science,P
5634,2023-07-07,ST25,Student_25,Computer Science,COMP301,Dr. Williams,Computer Science,OD
5635,2023-07-07,ST26,Student_26,Computer Science,COMP301,Dr. Williams,Computer Science,D
5636,2023-07-07,ST27,Student_27,Computer Science,COMP301,Dr. Williams,Computer Science,D
5637,2023-07-07,ST28,Student_28,Computer Science,COMP301,Dr. Williams,Computer Science,OD
5638,2023-07-07,ST29,Student_29,Computer Science,COMP301,Dr. Williams,Computer Science,S
5639,2023-07-07,ST30,Student_30,Computer Science,COMP301,Dr. Williams,Computer Science,D
5640,2023-07-08,ST1,Student_1,Computer Science,COMP301,Dr. Williams,Computer Science,O
5641,2023-07-08,ST2,Student_2,Computer Science,COMP301,Dr. Williams,Computer Science,S
5642,2023-07-08,ST3,Student_3,Computer Science,COMP301,Dr. Williams,Computer Science,P
5643,2023-07-08,ST4,Student_4,Computer Science,COMP301,Dr. Williams,Computer Science,O
5644,2023-07-08,ST5,Student_5,Computer Science,COMP301,Dr. Williams,Computer Science,S
5645,2023-07-08,ST6,Student_6,Computer Science,COMP301,Dr. Williams,Computer Science,OD
5646,2023-07-08,ST7,Student_7,Computer Science,COMP301,Dr. Williams,Computer Science,D
5647,2023-07-08,ST8,Student_8,Computer Science,COMP301,Dr. Williams,Computer Science,A
5648,2023-07-08,ST9,Student_9,Computer Science,COMP301,Dr. Williams,Computer Science,P
5649,2023-07-08,ST10,Student_10,Computer Science,COMP301,Dr. Williams,Computer Science,OD
5650,2023-07-08,ST11,Student_11,Computer Science,COMP301,Dr. Williams,Computer Science,D
5651,2023-07-08,ST12,Student_12,Computer Science,COMP301,Dr. Williams,Computer Science,D
5652,2023-07-08,ST13,Student_13,Computer Science,COMP301,Dr. Williams,Computer Science,A
5653,2023-07-08,ST14,Student_14,Computer Science,COMP301,Dr. Williams,Computer Science,S
5654,2023-07-08,ST15,Student_15,Computer Science,COMP301,Dr. Williams,Computer Science,OD
5655,2023-07-08,ST16,Student_16,Computer Science,COMP301,Dr. Williams,Computer Science,D
5656,2023-07-08,ST17,Student_17,Computer Science,COMP301,Dr. Williams,Computer Science,D
5657,2023-07-08,ST18,Student_18,Computer Science,COMP301,Dr. Williams,Computer Science,S
5658,2023-07-08,ST19,Student_19,Computer Science,COMP301,Dr. Williams,Computer Science,O
5659,2023-07-08,ST20,Student_20,Computer Science,COMP301,Dr. Williams,Computer Science,P
5660,2023-07-08,ST21,Student_21,Computer Science,COMP301,Dr. Williams,Computer Science,OD
5661,2023-07-08,ST22,Student_22,Computer Science,COMP301,Dr. Williams,Computer Science,D
5662,2023-07-08,ST23,Student_23,Computer Science,COMP301,Dr. Williams,Computer Science,D
5663,2023-07-08,ST24,Student_24,Computer Science,COMP301,Dr. Williams,Computer Science,S
5664,2023-07-08,ST25,Student_25,Computer Science,COMP301,Dr. Williams,Computer Science,A
5665,2023-07-08,ST26,Student_26,Computer Science,COMP301,Dr. Williams,Computer Science,S
5666,2023-07-08,ST27,Student_27,Computer Science,COMP301,Dr. Williams,Computer Science,O
5667,2023-07-08,ST28,Student_28,Computer Science,COMP301,Dr. Williams,Computer Science,P
5668,2023-07-08,ST29,Student_29,Computer Science,COMP301,Dr. Williams,Computer Science,O
5669,2023-07-08,ST30,Student_30,Computer Science,COMP301,Dr. Williams,Computer Science,P
5670,2023-07-09,ST1,Student_1,Computer Science,COMP301,Dr. Williams,Computer Science,A
5671,2023-07-09,ST2,Student_2,Computer Science,COMP301,Dr. Williams,Computer Science,D
5672,2023-07-09,ST3,Student_3,Computer Science,COMP301,Dr. Williams,Computer Science,OD
5673,2023-07-09,ST4,Student_4,Computer Science,COMP301,Dr. Williams,Computer Science,O
5674,2023-07-09,ST5,Student_5,Computer Science,COMP301,Dr. Williams,Computer Science,O
5675,2023-07-09,ST6,Student_6,Computer Science,COMP301,Dr. Williams,Computer Science,D
5676,2023-07-09,ST7,Student_7,Computer Science,COMP301,Dr. Williams,Computer Science,A
5677,2023-07-09,ST8,Student_8,Computer Science,COMP301,Dr. Williams,Computer Science,S
5678,2023-07-09,ST9,Student_9,Computer Science,COMP301,Dr. Williams,Computer Science,A
5679,2023-07-09,ST10,Student_10,Computer Science,COMP301,Dr. Williams,Computer Science,S
5680,2023-07-09,ST11,Student_11,Computer Science,COMP301,Dr. Williams,Computer Science,D
5681,2023-07-09,ST12,Student_12,Computer Science,COMP301,Dr. Williams,Computer Science,OD
5682,2023-07-09,ST13,Student_13,Computer Science,COMP301,Dr. Williams,Computer Science,A
5683,2023-07-09,ST14,Student_14,Computer Science,COMP301,Dr. Williams,Computer Science,O
5684,2023-07-09,ST15,Student_15,Computer Science,COMP301,Dr. Williams,Computer Science,O
5685,2023-07-09,ST16,Student_16,Computer Science,COMP301,Dr. Williams,Computer Science,D
5686,2023-07-09,ST17,Student_17,Computer Science,COMP301,Dr. Williams,Computer Science,D
5687,2023-07-09,ST18,Student_18,Computer Science,COMP301,Dr. Williams,Computer Science,P
5688,2023-07-09,ST19,Student_19,Computer Science,COMP301,Dr. Williams,Computer Science,OD
5689,2023-07-09,ST20,Student_20,Computer Science,COMP301,Dr. Williams,Computer Science,OD
5690,2023-07-09,ST21,Student_21,Computer Science,COMP301,Dr. Williams,Computer Science,P
5691,2023-07-09,ST22,Student_22,Computer Science,COMP301,Dr. Williams,Computer Science,OD
5692,2023-07-09,ST23,Student_23,Computer Science,COMP301,Dr. Williams,Computer Science,D
5693,2023-07-09,ST24,Student_24,Computer Science,COMP301,Dr. Williams,Computer Science,O
5694,2023-07-09,ST25,Student_25,Computer Science,COMP301,Dr. Williams,Computer Science,P
5695,2023-07-09,ST26,Student_26,Computer Science,COMP301,Dr. Williams,Computer Science,A
5696,2023-07-09,ST27,Student_27,Computer Science,COMP301,Dr. Williams,Computer Science,S
5697,2023-07-09,ST28,Student_28,Computer Science,COMP301,Dr. Williams,Computer Science,P
5698,2023-07-09,ST29,Student_29,Computer Science,COMP301,Dr. Williams,Computer Science,OD
5699,2023-07-09,ST30,Student_30,Computer Science,COMP301,Dr. Williams,Computer Science,D
5700,2023-07-10,ST1,Student_1,Mathematics,MATH101,Dr. Smith,Mathematics,OD
5701,2023-07-10,ST2,Student_2,Mathematics,MATH101,Dr. Smith,Mathematics,O
5702,2023-07-10,ST3,Student_3,Mathematics,MATH101,Dr. Smith,Mathematics,S
5703,2023-07-10,ST4,Student_4,Mathematics,MATH101,Dr. Smith,Mathematics,A
5704,2023-07-10,ST5,Student_5,Mathematics,MATH101,Dr. Smith,Mathematics,O
5705,2023-07-10,ST6,Student_6,Mathematics,MATH101,Dr. Smith,Mathematics,O
5706,2023-07-10,ST7,Student_7,Mathematics,MATH101,Dr. Smith,Mathematics,S
5707,2023-07-10,ST8,Student_8,Mathematics,MATH101,Dr. Smith,Mathematics,A
5708,2023-07-10,ST9,Student_9,Mathematics,MATH101,Dr. Smith,Mathematics,D
5709,2023-07-10,ST10,Student_10,Mathematics,MATH101,Dr. Smith,Mathematics,OD
5710,2023-07-10,ST11,Student_11,Mathematics,MATH101,Dr. Smith,Mathematics,D
5711,2023-07-10,ST12,Student_12,Mathematics,MATH101,Dr. Smith,Mathematics,S
5712,2023-07-10,ST13,Student_13,Mathematics,MATH101,Dr. Smith,Mathematics,S
5713,2023-07-10,ST14,Student_14,Mathematics,MATH101,Dr. Smith,Mathematics,OD
5714,2023-07-10,ST15,Student_15,Mathematics,MATH101,Dr. Smith,Mathematics,P
5715,2023-07-10,ST16,Student_16,Mathematics,MATH101,Dr. Smith,Mathematics,D
5716,2023-07-10,ST17,Student_17,Mathematics,MATH101,Dr. Smith,Mathematics,O
5717,2023-07-10,ST18,Student_18,Mathematics,MATH101,Dr. Smith,Mathematics,A
5718,2023-07-10,ST19,Student_19,Mathematics,MATH101,Dr. Smith,Mathematics,P
5719,2023-07-10,ST20,Student_20,Mathematics,MATH101,Dr. Smith,Mathematics,P
5720,2023-07-10,ST21,Student_21,Mathematics,MATH101,Dr. Smith,Mathematics,O
5721,2023-07-10,ST22,Student_22,Mathematics,MATH101,Dr. Smith,Mathematics,A
5722,2023-07-10,ST23,Student_23,Mathematics,MATH101,Dr. Smith,Mathematics,O
5723,2023-07-10,ST24,Student_24,Mathematics,MATH101,Dr. Smith,Mathematics,OD
5724,2023-07-10,ST25,Student_25,Mathematics,MATH101,Dr. Smith,Mathematics,D
5725,2023-07-10,ST26,Student_26,Mathematics,MATH101,Dr. Smith,Mathematics,S
5726,2023-07-10,ST27,Student_27,Mathematics,MATH101,Dr. Smith,Mathematics,A
5727,2023-07-10,ST28,Student_28,Mathematics,MATH101,Dr. Smith,Mathematics,S
5728,2023-07-10,ST29,Student_29,Mathematics,MATH101,Dr. Smith,Mathematics,OD
5729,2023-07-10,ST30,Student_30,Mathematics,MATH101,Dr. Smith,Mathematics,OD
5730,2023-07-11,ST1,Student_1,Biology,BIOL401,Prof. Brown,Biology,A
5731,2023-07-11,ST2,Student_2,Biology,BIOL401,Prof. Brown,Biology,P
5732,2023-07-11,ST3,Student_3,Biology,BIOL401,Prof. Brown,Biology,P
5733,2023-07-11,ST4,Student_4,Biology,BIOL401,Prof. Brown,Biology,S
5734,2023-07-11,ST5,Student_5,Biology,BIOL401,Prof. Brown,Biology,O
5735,2023-07-11,ST6,Student_6,Biology,BIOL401,Prof. Brown,Biology,P
5736,2023-07-11,ST7,Student_7,Biology,BIOL401,Prof. Brown,Biology,A
5737,2023-07-11,ST8,Student_8,Biology,BIOL401,Prof. Brown,Biology,S
5738,2023-07-11,ST9,Student_9,Biology,BIOL401,Prof. Brown,Biology,OD
5739,2023-07-11,ST10,Student_10,Biology,BIOL401,Prof. Brown,Biology,S
5740,2023-07-11,ST11,Student_11,Biology,BIOL401,Prof. Brown,Biology,S
5741,2023-07-11,ST12,Student_12,Biology,BIOL401,Prof. Brown,Biology,OD
5742,2023-07-11,ST13,Student_13,Biology,BIOL401,Prof. Brown,Biology,A
5743,2023-07-11,ST14,Student_14,Biology,BIOL401,Prof. Brown,Biology,O
5744,2023-07-11,ST15,Student_15,Biology,BIOL401,Prof. Brown,Biology,S
5745,2023-07-11,ST16,Student_16,Biology,BIOL401,Prof. Brown,Biology,A
5746,2023-07-11,ST17,Student_17,Biology,BIOL401,Prof. Brown,Biology,O
5747,2023-07-11,ST18,Student_18,Biology,BIOL401,Prof. Brown,Biology,O
5748,2023-07-11,ST19,Student_19,Biology,BIOL401,Prof. Brown,Biology,OD
5749,2023-07-11,ST20,Student_20,Biology,BIOL401,Prof. Brown,Biology,A
5750,2023-07-11,ST21,Student_21,Biology,BIOL401,Prof. Brown,Biology,S
5751,2023-07-11,ST22,Student_22,Biology,BIOL401,Prof. Brown,Biology,O
5752,2023-07-11,ST23,Student_23,Biology,BIOL401,Prof. Brown,Biology,OD
5753,2023-07-11,ST24,Student_24,Biology,BIOL401,Prof. Brown,Biology,S
5754,2023-07-11,ST25,Student_25,Biology,BIOL401,Prof. Brown,Biology,A
5755,2023-07-11,ST26,Student_26,Biology,BIOL401,Prof. Brown,Biology,A
5756,2023-07-11,ST27,Student_27,Biology,BIOL401,Prof. Brown,Biology,S
5757,2023-07-11,ST28,Student_28,Biology,BIOL401,Prof. Brown,Biology,D
5758,2023-07-11,ST29,Student_29,Biology,BIOL401,Prof. Brown,Biology,O
5759,2023-07-11,ST30,Student_30,Biology,BIOL401,Prof. Brown,Biology,OD
5760,2023-07-12,ST1,Student_1,Chemistry,CHEM501,Dr. Davis,Chemistry,A
5761,2023-07-12,ST2,Student_2,Chemistry,CHEM501,Dr. Davis,Chemistry,O
5762,2023-07-12,ST3,Student_3,Chemistry,CHEM501,Dr. Davis,Chemistry,D
5763,2023-07-12,ST4,Student_4,Chemistry,CHEM501,Dr. Davis,Chemistry,P
5764,2023-07-12,ST5,Student_5,Chemistry,CHEM501,Dr. Davis,Chemistry,S
5765,2023-07-12,ST6,Student_6,Chemistry,CHEM501,Dr. Davis,Chemistry,D
